Year,Month,Day,Hour,Minute,Load
2019,10,10,14,07,13.2
2019,10,10,14,22,10.5
2019,10,10,14,37,10.2
2019,10,10,14,52,8.9
2019,10,10,15,07,15.8
2019,10,10,15,22,10.0
2019,10,10,15,37,11.8
2019,10,10,15,52,14.5
2019,10,10,16,07,12.7
2019,10,10,16,22,10.5
2019,10,10,16,37,15.6
2019,10,10,16,52,14.4
2019,10,10,17,07,11.3
2019,10,10,17,22,12.7
2019,10,10,17,37,14.0
2019,10,10,17,52,11.4
2019,10,10,18,07,15.0
2019,10,10,18,22,20.7
2019,10,10,18,37,22.1
2019,10,10,18,52,20.8
2019,10,10,19,07,14.9
2019,10,10,19,22,13.7
2019,10,10,19,37,14.3
2019,10,10,19,52,14.6
2019,10,10,20,07,15.8
2019,10,10,20,22,13.7
2019,10,10,20,37,15.5
2019,10,10,20,52,12.7
2019,10,10,21,07,12.5
2019,10,10,21,22,11.7
2019,10,10,21,37,13.0
2019,10,10,21,52,15.0
2019,10,10,22,07,12.4
2019,10,10,22,22,11.6
2019,10,10,22,37,16.3
2019,10,10,22,52,16.9
2019,10,10,23,07,17.5
2019,10,10,23,22,10.7
2019,10,10,23,37,10.8
2019,10,10,23,52,10.9
2019,10,10,00,07,11.4
2019,10,10,00,22,12.3
2019,10,10,00,37,12.8
2019,10,10,00,52,12.2
2019,10,10,01,07,11.4
2019,10,10,01,22,10.1
2019,10,10,01,37,11.2
2019,10,10,01,52,11.0
2019,10,10,02,07,10.4
2019,10,10,02,22,8.7
2019,10,10,02,37,7.0
2019,10,10,02,52,7.0
2019,10,10,03,07,8.0
2019,10,10,03,22,8.5
2019,10,10,03,37,9.0
2019,10,10,03,52,9.0
2019,10,10,04,07,9.4
2019,10,10,04,22,9.4
2019,10,10,04,37,9.3
2019,10,10,04,52,8.8
2019,10,10,05,07,10.9
2019,10,10,05,22,10.3
2019,10,10,05,37,10.5
2019,10,10,05,52,10.6
2019,10,10,06,07,10.3
2019,10,10,06,22,10.4
2019,10,10,06,37,8.7
2019,10,10,06,52,11.4
2019,10,10,07,07,12.4
2019,10,10,07,22,9.7
2019,10,10,07,37,11.8
2019,10,10,07,52,11.2
2019,10,10,08,07,9.7
2019,10,10,08,22,13.6
2019,10,10,08,37,13.1
2019,10,10,08,52,12.0
2019,10,10,09,07,14.2
2019,10,10,09,22,14.1
2019,10,10,09,37,13.0
2019,10,10,09,52,14.9
2019,10,10,10,07,22.4
2019,10,10,10,22,17.3
2019,10,10,10,37,17.1
2019,10,10,10,52,13.0
2019,10,10,11,07,14.2
2019,10,10,11,22,14.7
2019,10,10,11,37,14.2
2019,10,10,11,52,14.6
2019,10,10,12,07,18.0
2019,10,10,12,22,20.8
2019,10,10,12,37,12.6
2019,10,10,12,52,13.3
2019,10,10,13,07,12.5
2019,10,10,13,22,15.4
2019,10,10,13,37,14.7
2019,10,10,13,52,15.9
2019,10,10,14,07,11.0
2019,10,10,14,22,14.1
2019,10,10,14,37,13.7
2019,10,10,14,52,11.8
2019,10,10,15,07,16.1
2019,10,10,15,22,19.7
2019,10,10,15,37,12.8
2019,10,10,15,52,13.6
2019,10,10,16,07,15.6
2019,10,10,16,22,18.1
2019,10,10,16,37,15.1
2019,10,10,16,52,11.9
2019,10,10,17,07,13.8
2019,10,10,17,22,13.5
2019,10,10,17,37,10.4
2019,10,10,17,52,11.2
2019,10,10,18,07,27.4
2019,10,10,18,22,13.3
2019,10,10,18,37,17.6
2019,10,10,18,52,19.2
2019,10,10,19,07,19.0
2019,10,10,19,22,18.8
2019,10,10,19,37,13.1
2019,10,10,19,52,14.0
2019,10,10,20,07,10.3
2019,10,10,20,22,12.7
2019,10,10,20,37,12.8
2019,10,10,20,52,10.6
2019,10,10,21,07,10.6
2019,10,10,21,22,12.1
2019,10,10,21,37,10.9
2019,10,10,21,52,15.5
2019,10,10,22,07,12.7
2019,10,10,22,22,15.2
2019,10,10,22,37,12.9
2019,10,10,22,52,12.6
2019,10,10,23,07,9.2
2019,10,10,23,22,10.8
2019,10,10,23,37,10.5
2019,10,10,23,52,8.5
2019,10,10,00,07,8.7
2019,10,10,00,22,8.5
2019,10,10,00,37,8.3
2019,10,10,00,52,8.9
2019,10,10,01,07,8.7
2019,10,10,01,22,8.8
2019,10,10,01,37,9.0
2019,10,10,01,52,8.6
2019,10,10,02,07,8.6
2019,10,10,02,22,8.5
2019,10,10,02,37,8.1
2019,10,10,02,52,7.8
2019,10,10,03,07,7.7
2019,10,10,03,22,7.6
2019,10,10,03,37,8.2
2019,10,10,03,52,8.0
2019,10,10,04,07,8.1
2019,10,10,04,22,8.0
2019,10,10,04,37,8.3
2019,10,10,04,52,7.9
2019,10,10,05,07,7.7
2019,10,10,05,22,6.2
2019,10,10,05,37,7.8
2019,10,10,05,52,6.4
2019,10,10,06,07,6.6
2019,10,10,06,22,11.1
2019,10,10,06,37,8.0
2019,10,10,06,52,8.9
2019,10,10,07,07,9.4
2019,10,10,07,22,7.8
2019,10,10,07,37,13.7
2019,10,10,07,52,11.7
2019,10,10,08,07,12.0
2019,10,10,08,22,8.5
2019,10,10,08,37,9.2
2019,10,10,08,52,13.8
2019,10,10,09,07,10.2
2019,10,10,09,22,14.1
2019,10,10,09,37,11.0
2019,10,10,09,52,9.7
2019,10,10,10,07,10.5
2019,10,10,10,22,12.1
2019,10,10,10,37,7.6
2019,10,10,10,52,9.1
2019,10,10,11,07,8.7
2019,10,10,11,22,9.0
2019,10,10,11,37,11.0
2019,10,10,11,52,13.0
2019,10,10,12,07,12.9
2019,10,10,12,22,10.3
2019,10,10,12,37,13.1
2019,10,10,12,52,12.1
2019,10,10,13,07,13.3
2019,10,10,13,22,13.6
2019,10,10,13,37,8.3
2019,10,10,13,52,8.0
2019,10,10,14,07,10.2
2019,10,10,14,22,8.0
2019,10,10,14,37,8.2
2019,10,10,14,52,10.9
2019,10,10,15,07,8.4
2019,10,10,15,22,8.6
2019,10,10,15,37,12.4
2019,10,10,15,52,8.4
2019,10,10,16,07,11.0
2019,10,10,16,22,13.8
2019,10,10,16,37,9.0
2019,10,10,16,52,11.6
2019,10,10,17,07,9.3
2019,10,10,17,22,9.4
2019,10,10,17,37,11.7
2019,10,10,17,52,10.5
2019,10,10,18,07,11.8
2019,10,10,18,22,12.2
2019,10,10,18,37,13.9
2019,10,10,18,52,12.7
2019,10,10,19,07,9.8
2019,10,10,19,22,11.3
2019,10,10,19,37,14.2
2019,10,10,19,52,13.8
2019,10,10,20,07,10.0
2019,10,10,20,22,15.1
2019,10,10,20,37,13.1
2019,10,10,20,52,13.6
2019,10,10,21,07,16.6
2019,10,10,21,22,11.2
2019,10,10,21,37,10.8
2019,10,10,21,52,13.4
2019,10,10,22,07,12.2
2019,10,10,22,22,12.4
2019,10,10,22,37,12.1
2019,10,10,22,52,11.9
2019,10,10,23,07,12.0
2019,10,10,23,22,13.1
2019,10,10,23,37,12.4
2019,10,10,23,52,11.1
2019,10,10,00,07,9.5
2019,10,10,00,22,9.9
2019,10,10,00,37,9.7
2019,10,10,00,52,9.9
2019,10,10,01,07,6.9
2019,10,10,01,22,6.9
2019,10,10,01,37,7.7
2019,10,10,01,52,6.7
2019,10,10,02,07,7.2
2019,10,10,02,22,7.4
2019,10,10,02,37,7.0
2019,10,10,02,52,7.5
2019,10,10,03,07,7.9
2019,10,10,03,22,7.8
2019,10,10,03,37,7.2
2019,10,10,03,52,7.8
2019,10,10,04,07,6.2
2019,10,10,04,22,8.2
2019,10,10,04,37,7.7
2019,10,10,04,52,7.7
2019,10,10,05,07,7.3
2019,10,10,05,22,7.1
2019,10,10,05,37,7.8
2019,10,10,05,52,7.1
2019,10,10,06,07,7.5
2019,10,10,06,22,7.6
2019,10,10,06,37,7.4
2019,10,10,06,52,6.7
2019,10,10,07,07,8.5
2019,10,10,07,22,13.6
2019,10,10,07,37,16.1
2019,10,10,07,52,12.2
2019,10,10,08,07,8.9
2019,10,10,08,22,9.4
2019,10,10,08,37,8.4
2019,10,10,08,52,10.0
2019,10,10,09,07,15.5
2019,10,10,09,22,8.3
2019,10,10,09,37,10.4
2019,10,10,09,52,9.1
2019,10,10,10,07,12.2
2019,10,10,10,22,10.0
2019,10,10,10,37,12.7
2019,10,10,10,52,11.5
2019,10,10,11,07,10.8
2019,10,10,11,22,14.1
2019,10,10,11,37,10.7
2019,10,10,11,52,10.3
2019,10,10,12,07,10.7
2019,10,10,12,22,10.9
2019,10,10,12,37,8.7
2019,10,10,12,52,9.4
2019,10,10,13,07,11.1
2019,10,10,13,22,8.4
2019,10,10,13,37,9.2
2019,10,10,13,52,9.8
2019,10,10,14,07,11.3
2019,10,10,14,22,8.5
2019,10,10,14,37,8.4
2019,10,10,14,52,8.8
2019,10,10,15,07,9.7
2019,10,10,15,22,11.2
2019,10,10,15,37,8.2
2019,10,10,15,52,8.7
2019,10,10,16,07,8.2
2019,10,10,16,22,8.5
2019,10,10,16,37,8.1
2019,10,10,16,52,8.9
2019,10,10,17,07,8.2
2019,10,10,17,22,8.3
2019,10,10,17,37,10.3
2019,10,10,17,52,12.5
2019,10,10,18,07,14.8
2019,10,10,18,22,10.2
2019,10,10,18,37,13.6
2019,10,10,18,52,11.9
2019,10,10,19,07,12.2
2019,10,10,19,22,12.8
2019,10,10,19,37,14.4
2019,10,10,19,52,12.9
2019,10,10,20,07,13.8
2019,10,10,20,22,15.7
2019,10,10,20,37,10.3
2019,10,10,20,52,11.5
2019,10,10,21,07,12.7
2019,10,10,21,22,8.3
2019,10,10,21,37,18.1
2019,10,10,21,52,15.2
2019,10,10,22,07,12.8
2019,10,10,22,22,8.5
2019,10,10,22,37,9.5
2019,10,10,22,52,10.6
2019,10,10,23,07,10.1
2019,10,10,23,22,8.9
2019,10,10,23,37,7.9
2019,10,10,23,52,7.9
2019,10,10,00,07,7.4
2019,10,10,00,22,7.7
2019,10,10,00,37,7.8
2019,10,10,00,52,8.5
2019,10,10,01,07,7.7
2019,10,10,01,22,8.4
2019,10,10,01,37,8.4
2019,10,10,01,52,8.4
2019,10,10,02,07,8.1
2019,10,10,02,22,9.1
2019,10,10,02,37,7.7
2019,10,10,02,52,7.8
2019,10,10,03,07,7.8
2019,10,10,03,22,7.4
2019,10,10,03,37,6.7
2019,10,10,03,52,6.4
2019,10,10,04,07,7.5
2019,10,10,04,22,7.0
2019,10,10,04,37,6.8
2019,10,10,04,52,6.4
2019,10,10,05,07,7.5
2019,10,10,05,22,7.3
2019,10,10,05,37,6.1
2019,10,10,05,52,7.3
2019,10,10,06,07,7.3
2019,10,10,06,22,6.7
2019,10,10,06,37,7.4
2019,10,10,06,52,8.1
2019,10,10,07,07,9.0
2019,10,10,07,22,8.0
2019,10,10,07,37,11.1
2019,10,10,07,52,11.1
2019,10,10,08,07,13.3
2019,10,10,08,22,8.9
2019,10,10,08,37,8.8
2019,10,10,08,52,8.5
2019,10,10,09,07,9.6
2019,10,10,09,22,8.5
2019,10,10,09,37,9.2
2019,10,10,09,52,10.0
2019,10,10,10,07,9.1
2019,10,10,10,22,8.2
2019,10,10,10,37,10.9
2019,10,10,10,52,12.8
2019,10,10,11,07,8.4
2019,10,10,11,22,7.8
2019,10,10,11,37,8.4
2019,10,10,11,52,12.1
2019,10,10,12,07,10.7
2019,10,10,12,22,10.4
2019,10,10,12,37,8.6
2019,10,10,12,52,10.5
2019,10,10,13,07,9.2
2019,10,10,13,22,8.8
2019,10,10,13,37,10.2
2019,10,10,13,52,8.4
2019,10,10,14,07,11.8
2019,10,10,14,22,9.6
2019,10,10,14,37,10.0
2019,10,10,14,52,10.1
2019,10,10,15,07,11.3
2019,10,10,15,22,8.1
2019,10,10,15,37,12.4
2019,10,10,15,52,9.9
2019,10,10,16,07,9.1
2019,10,10,16,22,8.5
2019,10,10,16,37,13.3
2019,10,10,16,52,16.0
2019,10,10,17,07,12.0
2019,10,10,17,22,9.6
2019,10,10,17,37,17.6
2019,10,10,17,52,14.3
2019,10,10,18,07,13.5
2019,10,10,18,22,13.7
2019,10,10,18,37,12.6
2019,10,10,18,52,11.9
2019,10,10,19,07,12.1
2019,10,10,19,22,11.4
2019,10,10,19,37,10.3
2019,10,10,19,52,8.9
2019,10,10,20,07,10.7
2019,10,10,20,22,10.1
2019,10,10,20,37,9.5
2019,10,10,20,52,13.3
2019,10,10,21,07,9.1
2019,10,10,21,22,10.0
2019,10,10,21,37,8.9
2019,10,10,21,52,9.4
2019,10,10,22,07,9.2
2019,10,10,22,22,8.0
2019,10,10,22,37,9.9
2019,10,10,22,52,8.0
2019,10,10,23,07,8.2
2019,10,10,23,22,12.0
2019,10,10,23,37,7.8
2019,10,10,23,52,9.2
2019,10,10,00,07,8.3
2019,10,10,00,22,9.7
2019,10,10,00,37,10.2
2019,10,10,00,52,7.0
2019,10,10,01,07,9.3
2019,10,10,01,22,8.1
2019,10,10,01,37,7.6
2019,10,10,01,52,9.0
2019,10,10,02,07,8.3
2019,10,10,02,22,8.5
2019,10,10,02,37,9.3
2019,10,10,02,52,7.9
2019,10,10,03,07,8.8
2019,10,10,03,22,7.1
2019,10,10,03,37,7.7
2019,10,10,03,52,6.4
2019,10,10,04,07,7.5
2019,10,10,04,22,7.5
2019,10,10,04,37,7.0
2019,10,10,04,52,6.7
2019,10,10,05,07,8.2
2019,10,10,05,22,7.9
2019,10,10,05,37,7.5
2019,10,10,05,52,7.0
2019,10,10,06,07,7.2
2019,10,10,06,22,7.3
2019,10,10,06,37,7.5
2019,10,10,06,52,6.6
2019,10,10,07,07,8.8
2019,10,10,07,22,6.1
2019,10,10,07,37,7.4
2019,10,10,07,52,6.9
2019,10,10,08,07,12.7
2019,10,10,08,22,9.3
2019,10,10,08,37,8.9
2019,10,10,08,52,12.4
2019,10,10,09,07,15.2
2019,10,10,09,22,10.4
2019,10,10,09,37,13.0
2019,10,10,09,52,10.7
2019,10,10,10,07,10.6
2019,10,10,10,22,8.5
2019,10,10,10,37,9.4
2019,10,10,10,52,14.9
2019,10,10,11,07,8.9
2019,10,10,11,22,10.4
2019,10,10,11,37,11.9
2019,10,10,11,52,13.0
2019,10,10,12,07,13.8
2019,10,10,12,22,9.8
2019,10,10,12,37,8.5
2019,10,10,12,52,9.4
2019,10,10,13,07,11.0
2019,10,10,13,22,11.4
2019,10,10,13,37,8.8
2019,10,10,13,52,9.1
2019,10,10,14,07,7.2
2019,10,10,14,22,8.8
2019,10,10,14,37,12.5
2019,10,10,14,52,10.5
2019,10,10,15,07,9.5
2019,10,10,15,22,9.0
2019,10,10,15,37,8.8
2019,10,10,15,52,10.4
2019,10,10,16,07,14.3
2019,10,10,16,22,10.6
2019,10,10,16,37,9.6
2019,10,10,16,52,15.0
2019,10,10,17,07,14.3
2019,10,10,17,22,10.8
2019,10,10,17,37,12.3
2019,10,10,17,52,15.7
2019,10,10,18,07,12.4
2019,10,10,18,22,11.3
2019,10,10,18,37,17.4
2019,10,10,18,52,16.3
2019,10,10,19,07,10.5
2019,10,10,19,22,9.6
2019,10,10,19,37,11.8
2019,10,10,19,52,9.5
2019,10,10,20,07,11.5
2019,10,10,20,22,8.8
2019,10,10,20,37,11.0
2019,10,10,20,52,11.0
2019,10,10,21,07,9.3
2019,10,10,21,22,8.6
2019,10,10,21,37,9.7
2019,10,10,21,52,10.7
2019,10,10,22,07,8.8
2019,10,10,22,22,9.8
2019,10,10,22,37,8.5
2019,10,10,22,52,8.8
2019,10,10,23,07,9.5
2019,10,10,23,22,7.5
2019,10,10,23,37,8.7
2019,10,10,23,52,6.8
2019,10,10,00,07,7.8
2019,10,10,00,22,6.7
2019,10,10,00,37,9.5
2019,10,10,00,52,8.6
2019,10,10,01,07,8.4
2019,10,10,01,22,7.9
2019,10,10,01,37,7.5
2019,10,10,01,52,6.3
2019,10,10,02,07,7.5
2019,10,10,02,22,7.6
2019,10,10,02,37,6.2
2019,10,10,02,52,7.5
2019,10,10,03,07,9.5
2019,10,10,03,22,7.6
2019,10,10,03,37,6.6
2019,10,10,03,52,7.7
2019,10,10,04,07,7.8
2019,10,10,04,22,7.6
2019,10,10,04,37,7.5
2019,10,10,04,52,7.3
2019,10,10,05,07,7.3
2019,10,10,05,22,6.9
2019,10,10,05,37,6.5
2019,10,10,05,52,7.3
2019,10,10,06,07,7.6
2019,10,10,06,22,7.7
2019,10,10,06,37,7.6
2019,10,10,06,52,6.4
2019,10,10,07,07,6.7
2019,10,10,07,22,7.1
2019,10,10,07,37,6.0
2019,10,10,07,52,7.2
2019,10,10,08,07,7.3
2019,10,10,08,22,6.1
2019,10,10,08,37,6.7
2019,10,10,08,52,12.9
2019,10,10,09,07,8.4
2019,10,10,09,22,9.0
2019,10,10,09,37,10.7
2019,10,10,09,52,9.3
2019,10,10,10,07,17.5
2019,10,10,10,22,8.8
2019,10,10,10,37,9.0
2019,10,10,10,52,9.6
2019,10,10,11,07,8.1
2019,10,10,11,22,7.6
2019,10,10,11,37,9.9
2019,10,10,11,52,11.6
2019,10,10,12,07,16.1
2019,10,10,12,22,11.3
2019,10,10,12,37,13.5
2019,10,10,12,52,10.8
2019,10,10,13,07,9.2
2019,10,10,13,22,11.6
2019,10,10,13,37,14.1
2019,10,10,13,52,12.0
2019,10,10,14,07,10.8
2019,10,10,14,22,10.9
2019,10,10,14,37,10.7
2019,10,10,14,52,11.4
2019,10,10,15,07,13.4
2019,10,10,15,22,12.8
2019,10,10,15,37,11.0
2019,10,10,15,52,13.9
2019,10,10,16,07,18.9
2019,10,10,16,22,12.8
2019,10,10,16,37,11.3
2019,10,10,16,52,9.1
2019,10,10,17,07,10.5
2019,10,10,17,22,11.0
2019,10,10,17,37,11.3
2019,10,10,17,52,12.3
2019,10,10,18,07,12.2
2019,10,10,18,22,14.7
2019,10,10,18,37,14.1
2019,10,10,18,52,12.8
2019,10,10,19,07,10.7
2019,10,10,19,22,12.9
2019,10,10,19,37,13.6
2019,10,10,19,52,13.9
2019,10,10,20,07,20.7
2019,10,10,20,22,15.3
2019,10,10,20,37,14.6
2019,10,10,20,52,14.4
2019,10,10,21,07,10.2
2019,10,10,21,22,15.5
2019,10,10,21,37,10.2
2019,10,10,21,52,10.7
2019,10,10,22,07,12.0
2019,10,10,22,22,10.0
2019,10,10,22,37,9.3
2019,10,10,22,52,10.0
2019,10,10,23,07,9.2
2019,10,10,23,22,7.7
2019,10,10,23,37,13.3
2019,10,10,23,52,13.7
2019,10,10,00,07,10.1
2019,10,10,00,22,7.4
2019,10,10,00,37,8.1
2019,10,10,00,52,8.2
2019,10,10,01,07,7.2
2019,10,10,01,22,7.3
2019,10,10,01,37,8.0
2019,10,10,01,52,8.1
2019,10,10,02,07,7.0
2019,10,10,02,22,7.0
2019,10,10,02,37,7.2
2019,10,10,02,52,7.1
2019,10,10,03,07,7.0
2019,10,10,03,22,7.3
2019,10,10,03,37,6.7
2019,10,10,03,52,6.4
2019,10,10,04,07,6.8
2019,10,10,04,22,6.5
2019,10,10,04,37,7.7
2019,10,10,04,52,6.7
2019,10,10,05,07,7.0
2019,10,10,05,22,8.3
2019,10,10,05,37,7.0
2019,10,10,05,52,8.8
2019,10,10,06,07,8.4
2019,10,10,06,22,10.7
2019,10,10,06,37,8.1
2019,10,10,06,52,8.7
2019,10,10,07,07,9.9
2019,10,10,07,22,8.2
2019,10,10,07,37,13.7
2019,10,10,07,52,14.2
2019,10,10,08,07,11.0
2019,10,10,08,22,12.0
2019,10,10,08,37,10.3
2019,10,10,08,52,9.8
2019,10,10,09,07,13.1
2019,10,10,09,22,8.2
2019,10,10,09,37,8.5
2019,10,10,09,52,13.3
2019,10,10,10,07,9.6
2019,10,10,10,22,9.1
2019,10,10,10,37,8.1
2019,10,10,10,52,7.3
2019,10,10,11,07,8.1
2019,10,10,11,22,11.5
2019,10,10,11,37,15.8
2019,10,10,11,52,10.9
2019,10,10,12,07,11.0
2019,10,10,12,22,9.0
2019,10,10,12,37,12.2
2019,10,10,12,52,12.9
2019,10,10,13,07,10.5
2019,10,10,13,22,9.6
2019,10,10,13,37,12.9
2019,10,10,13,52,11.8
2019,10,10,14,07,10.5
2019,10,10,14,22,9.5
2019,10,10,14,37,10.1
2019,10,10,14,52,12.2
2019,10,10,15,07,14.6
2019,10,10,15,22,12.2
2019,10,10,15,37,13.6
2019,10,10,15,52,10.3
2019,10,10,16,07,13.7
2019,10,10,16,22,10.1
2019,10,10,16,37,12.6
2019,10,10,16,52,12.0
2019,10,10,17,07,12.3
2019,10,10,17,22,13.0
2019,10,10,17,37,15.3
2019,10,10,17,52,11.1
2019,10,10,18,07,11.9
2019,10,10,18,22,12.9
2019,10,10,18,37,13.7
2019,10,10,18,52,13.5
2019,10,10,19,07,11.0
2019,10,10,19,22,12.3
2019,10,10,19,37,13.4
2019,10,10,19,52,20.3
2019,10,10,20,07,14.6
2019,10,10,20,22,13.3
2019,10,10,20,37,12.2
2019,10,10,20,52,14.5
2019,10,10,21,07,19.3
2019,10,10,21,22,17.6
2019,10,10,21,37,18.8
2019,10,10,21,52,15.4
2019,10,10,22,07,18.2
2019,10,10,22,22,14.6
2019,10,10,22,37,10.1
2019,10,10,22,52,16.2
2019,10,10,23,07,15.3
2019,10,10,23,22,9.7
2019,10,10,23,37,11.7
2019,10,10,23,52,11.0
2019,10,10,00,07,9.9
2019,10,10,00,22,9.4
2019,10,10,00,37,12.3
2019,10,10,00,52,10.7
2019,10,10,01,07,11.6
2019,10,10,01,22,11.3
2019,10,10,01,37,9.8
2019,10,10,01,52,13.1
2019,10,10,02,07,9.2
2019,10,10,02,22,6.7
2019,10,10,02,37,7.9
2019,10,10,02,52,7.8
2019,10,10,03,07,7.5
2019,10,10,03,22,7.0
2019,10,10,03,37,7.2
2019,10,10,03,52,7.3
2019,10,10,04,07,7.6
2019,10,10,04,22,8.2
2019,10,10,04,37,7.7
2019,10,10,04,52,8.2
2019,10,10,05,07,7.7
2019,10,10,05,22,7.6
2019,10,10,05,37,7.3
2019,10,10,05,52,7.2
2019,10,10,06,07,7.7
2019,10,10,06,22,7.6
2019,10,10,06,37,7.6
2019,10,10,06,52,9.1
2019,10,10,07,07,9.2
2019,10,10,07,22,8.9
2019,10,10,07,37,17.6
2019,10,10,07,52,11.2
2019,10,10,08,07,10.0
2019,10,10,08,22,9.3
2019,10,10,08,37,9.1
2019,10,10,08,52,8.7
2019,10,10,09,07,7.9
2019,10,10,09,22,8.6
2019,10,10,09,37,8.2
2019,10,10,09,52,13.3
2019,10,10,10,07,9.9
2019,10,10,10,22,13.2
2019,10,10,10,37,14.1
2019,10,10,10,52,10.0
2019,10,10,11,07,8.9
2019,10,10,11,22,10.7
2019,10,10,11,37,8.3
2019,10,10,11,52,12.3
2019,10,10,12,07,11.8
2019,10,10,12,22,12.7
2019,10,10,12,37,8.6
2019,10,10,12,52,11.5
2019,10,10,13,07,13.0
2019,10,10,13,22,17.0
2019,10,10,13,37,11.4
2019,10,10,13,52,8.3
2019,10,10,14,07,8.9
2019,10,10,14,22,9.4
2019,10,10,14,37,11.0
2019,10,10,14,52,10.9
2019,10,10,15,07,13.8
2019,10,10,15,22,9.8
2019,10,10,15,37,7.8
2019,10,10,15,52,8.1
2019,10,10,16,07,8.8
2019,10,10,16,22,8.8
2019,10,10,16,37,11.5
2019,10,10,16,52,8.4
2019,10,10,17,07,8.1
2019,10,10,17,22,10.2
2019,10,10,17,37,9.0
2019,10,10,17,52,13.1
2019,10,10,18,07,15.1
2019,10,10,18,22,17.3
2019,10,10,18,37,14.2
2019,10,10,18,52,14.0
2019,10,10,19,07,14.6
2019,10,10,19,22,15.1
2019,10,10,19,37,17.5
2019,10,10,19,52,15.8
2019,10,10,20,07,10.2
2019,10,10,20,22,9.9
2019,10,10,20,37,12.2
2019,10,10,20,52,10.5
2019,10,10,21,07,10.4
2019,10,10,21,22,10.1
2019,10,10,21,37,10.6
2019,10,10,21,52,9.4
2019,10,10,22,07,13.6
2019,10,10,22,22,9.1
2019,10,10,22,37,9.9
2019,10,10,22,52,8.2
2019,10,10,23,07,7.6
2019,10,10,23,22,8.0
2019,10,10,23,37,7.1
2019,10,10,23,52,7.6
2019,10,10,00,07,7.0
2019,10,10,00,22,10.0
2019,10,10,00,37,7.4
2019,10,10,00,52,8.0
2019,10,10,01,07,6.7
2019,10,10,01,22,6.7
2019,10,10,01,37,6.6
2019,10,10,01,52,7.8
2019,10,10,02,07,6.9
2019,10,10,02,22,7.3
2019,10,10,02,37,6.5
2019,10,10,02,52,7.1
2019,10,10,03,07,6.7
2019,10,10,03,22,7.2
2019,10,10,03,37,6.6
2019,10,10,03,52,7.5
2019,10,10,04,07,7.7
2019,10,10,04,22,7.4
2019,10,10,04,37,6.4
2019,10,10,04,52,6.2
2019,10,10,05,07,7.8
2019,10,10,05,22,6.8
2019,10,10,05,37,7.5
2019,10,10,05,52,7.8
2019,10,10,06,07,8.2
2019,10,10,06,22,6.9
2019,10,10,06,37,6.8
2019,10,10,06,52,7.0
2019,10,10,07,07,12.0
2019,10,10,07,22,7.8
2019,10,10,07,37,12.9
2019,10,10,07,52,11.0
2019,10,10,08,07,9.8
2019,10,10,08,22,12.3
2019,10,10,08,37,12.6
2019,10,10,08,52,10.8
2019,10,10,09,07,9.7
2019,10,10,09,22,8.6
2019,10,10,09,37,8.0
2019,10,10,09,52,9.1
2019,10,10,10,07,7.3
2019,10,10,10,22,7.6
2019,10,10,10,37,8.8
2019,10,10,10,52,10.2
2019,10,10,11,07,9.9
2019,10,10,11,22,9.8
2019,10,10,11,37,9.9
2019,10,10,11,52,9.2
2019,10,10,12,07,9.1
2019,10,10,12,22,11.5
2019,10,10,12,37,9.9
2019,10,10,12,52,10.5
2019,10,10,13,07,8.3
2019,10,10,13,22,10.2
2019,10,10,13,37,9.4
2019,10,10,13,52,16.8
2019,10,10,14,07,20.9
2019,10,10,14,22,13.1
2019,10,10,14,37,13.8
2019,10,10,14,52,12.9
2019,10,10,15,07,13.5
2019,10,10,15,22,11.7
2019,10,10,15,37,10.4
2019,10,10,15,52,15.3
2019,10,10,16,07,9.9
2019,10,10,16,22,9.5
2019,10,10,16,37,9.6
2019,10,10,16,52,10.3
2019,10,10,17,07,12.0
2019,10,10,17,22,12.1
2019,10,10,17,37,15.2
2019,10,10,17,52,11.0
2019,10,10,18,07,11.8
2019,10,10,18,22,13.5
2019,10,10,18,37,10.2
2019,10,10,18,52,12.5
2019,10,10,19,07,14.6
2019,10,10,19,22,17.0
2019,10,10,19,37,12.9
2019,10,10,19,52,10.6
2019,10,10,20,07,10.5
2019,10,10,20,22,17.2
2019,10,10,20,37,10.5
2019,10,10,20,52,10.4
2019,10,10,21,07,9.2
2019,10,10,21,22,8.9
2019,10,10,21,37,13.6
2019,10,10,21,52,11.8
2019,10,10,22,07,13.4
2019,10,10,22,22,9.3
2019,10,10,22,37,9.6
2019,10,10,22,52,10.3
2019,10,10,23,07,10.1
2019,10,10,23,22,8.9
2019,10,10,23,37,7.7
2019,10,10,23,52,8.6
2019,10,10,00,07,7.2
2019,10,10,00,22,8.0
2019,10,10,00,37,7.3
2019,10,10,00,52,9.2
2019,10,10,01,07,7.9
2019,10,10,01,22,8.5
2019,10,10,01,37,7.0
2019,10,10,01,52,7.7
2019,10,10,02,07,8.6
2019,10,10,02,22,7.7
2019,10,10,02,37,7.2
2019,10,10,02,52,7.9
2019,10,10,03,07,6.8
2019,10,10,03,22,7.8
2019,10,10,03,37,7.4
2019,10,10,03,52,7.6
2019,10,10,04,07,7.1
2019,10,10,04,22,6.6
2019,10,10,04,37,7.2
2019,10,10,04,52,6.9
2019,10,10,05,07,7.7
2019,10,10,05,22,8.1
2019,10,10,05,37,7.9
2019,10,10,05,52,6.9
2019,10,10,06,07,7.7
2019,10,10,06,22,9.3
2019,10,10,06,37,8.9
2019,10,10,06,52,9.6
